,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,SERVER,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,Type,Malicious
677,44,9,mw2190.codfw.wmnet,11223.3,US,CA,37,32,2,5805,45,41,40585,6413,45,8.0,0,Non-Malicious
678,44,9,Apache,44446.0,CA,ON,157,2,5,11053,159,176,284743,11211,159,2.0,0,Non-Malicious
679,44,9,Apache,338.0,NONE,None,9,0,2,870,11,12,5876,1020,11,2.0,0,Non-Malicious
680,44,8,Apache/2,345.0,US,FL,12,4,3,972,14,16,15901,1118,14,2.0,0,Non-Malicious
681,44,9,None,674.0,US,California,15,0,6,1556,21,20,9023,1988,21,6.0,0,Non-Malicious
682,44,9,nginx + Phusion Passenger,13244.0,US,FL,29,16,7,2326,33,25,3623,2626,33,4.0,0,Non-Malicious
683,44,8,Apache/2.4.6 (CentOS),25825.0,US,CA,71,1,6,5647,79,79,120385,6295,79,8.0,0,Non-Malicious
684,44,8,Server,9515.0,US,WA,23,6,9,1942,27,25,15275,2222,27,4.0,0,Non-Malicious
685,44,9,nginx/1.13.0,7634.9,FR,None,6,0,1,672,8,8,1381,834,8,2.0,0,Non-Malicious
686,44,9,nginx,1501.0,US,Ohio,53,21,8,7834,61,53,22947,8472,61,8.0,0,Non-Malicious
687,44,8,nginx,10198.0,US,New York,17,12,4,2401,23,23,19291,2827,23,6.0,0,Non-Malicious
688,44,10,Apache/2.4.25,360.0,US,CO,16,3,4,1480,20,23,10665,1776,20,4.0,0,Non-Malicious
689,44,9,barista/5.1.3,16525.0,US,CA,10,0,5,1197,14,15,1424,1503,14,4.0,0,Non-Malicious
690,44,8,Server,12473.5,US,WA,18,0,3,2274,22,21,31811,2554,22,4.0,0,Non-Malicious
691,44,9,None,6746.0,US,California,20,4,6,2097,24,23,9280,2381,24,4.0,0,Non-Malicious
692,44,9,mw2103.codfw.wmnet,12055.6,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
693,44,8,Microsoft-HTTPAPI/2.0,324.0,CA,ON,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
694,44,8,Microsoft-IIS/7.5,324.0,US,California,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
695,45,10,Apache,11223.3,NONE,None,4,0,2,531,6,6,494,681,6,2.0,1,Malicious
696,45,8,nginx,326.0,NONE,None,7,0,2,1088,11,10,7650,1440,11,4.0,0,Non-Malicious
697,45,9,nginx/1.11.2,10273.0,US,MI,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
698,45,9,None,6748.0,NONE,None,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
699,45,9,Squeegit/1.2.5 (3_sir),12055.6,US,MA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
700,45,8,Microsoft-IIS/8.5,1245.0,US,FL,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
701,45,10,Apache,6264.0,NONE,None,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
702,45,10,Microsoft-IIS/7.5,1245.0,US,CT,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
703,45,9,cloudflare-nginx,12055.6,US,Arizona,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
704,45,7,Apache/2.4.25 (Debian),185.0,US,MA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
705,45,7,Apache,4764.0,US,Arizona,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
706,45,8,Microsoft-HTTPAPI/2.0,324.0,NONE,None,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
707,45,8,AmazonS3,365.0,US,Arizona,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
708,45,11,mw2192.codfw.wmnet,12055.6,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
709,45,11,Apache,3042.0,US,CA,14,0,7,1201,18,17,4922,1495,18,4.0,0,Non-Malicious
710,45,8,ECD (fll/0790),41547.0,US,NY,8,4,3,660,8,6,476,660,8,0.0,0,Non-Malicious
711,45,11,Pagely Gateway/1.5.1,20711.7,US,Minnesota,10,9,8,780,10,12,805,780,10,0.0,0,Non-Malicious
712,45,9,nginx/1.10.3,39.0,NL,NOT APPLICABLE,4,0,2,541,6,7,579,689,6,2.0,0,Non-Malicious
713,45,9,Apache,44447.0,CA,ON,185,0,2,13834,187,263,488313,13992,187,2.0,0,Non-Malicious
714,45,9,mw2101.codfw.wmnet,6212.4,US,CA,47,41,4,6464,55,53,39038,7072,55,8.0,0,Non-Malicious
715,45,8,Apache/2.4.25 (Amazon) OpenSSL/1.0.1k-fips,226.0,US,Missouri,44,0,2,4044,46,46,82259,4204,46,2.0,0,Non-Malicious
716,45,10,Apache/2.4.25 (FreeBSD) OpenSSL/1.0.1s-freebsd PHP/5.6.30,217.0,NONE,None,28,2,5,3409,30,19,18392,3565,30,2.0,0,Non-Malicious
717,45,10,None,12368.0,US,CA,32,5,9,2595,36,34,15941,2881,36,4.0,0,Non-Malicious
718,45,9,mw2097.codfw.wmnet,13244.0,US,CA,55,43,7,10205,69,56,38894,11305,69,14.0,0,Non-Malicious
719,45,9,mw2239.codfw.wmnet,4695.0,US,CA,40,35,2,4590,46,54,84636,5046,46,6.0,0,Non-Malicious
720,45,10,ATS,636.0,US,CA,46,22,8,5308,54,51,40052,5902,54,8.0,0,Non-Malicious
721,45,8,Apache,191.0,AU,VIC,3,0,1,198,3,3,186,198,3,0.0,0,Non-Malicious
722,45,9,Apache,23771.0,US,MA,19,0,2,1801,23,25,26643,2097,23,4.0,0,Non-Malicious
723,45,10,None,14947.0,US,NY,19,0,3,1816,23,22,12138,2104,23,4.0,0,Non-Malicious
724,45,9,Apache,20711.7,AU,Queensland,70,3,8,5631,77,65,82281,6091,77,6.0,0,Non-Malicious
725,45,9,Microsoft-HTTPAPI/2.0,324.0,US,UT,28,10,9,2683,36,33,11690,3307,36,8.0,0,Non-Malicious
726,45,10,mw2233.codfw.wmnet,11223.3,US,CA,33,29,2,5852,42,39,37285,6460,42,8.0,0,Non-Malicious
727,45,8,Apache,12303.1,US,Washington,26,16,5,3891,34,35,37000,4567,34,8.0,0,Non-Malicious
728,45,9,nginx,11223.3,US,WA,8,0,2,805,12,11,1087,1099,12,4.0,0,Non-Malicious
729,45,9,fbs,11223.3,US,WA,15,0,2,2730,19,23,9605,3046,19,4.0,0,Non-Malicious
730,45,7,nginx/1.12.0,9194.0,US,NY,9,0,5,1197,14,11,1532,1537,14,4.0,0,Non-Malicious
731,45,10,ATS,6560.0,CA,ON,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
732,45,10,cloudflare-nginx,12055.6,NL,Noord-Holland,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
733,45,9,None,6746.0,US,California,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
734,45,9,mw2175.codfw.wmnet,12055.6,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
735,45,8,None,12055.6,NONE,None,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
736,46,11,nginx,649.0,NONE,None,11,0,3,1274,15,14,3132,1562,15,4.0,1,Malicious
737,46,12,nginx/1.12.0,221.0,US,CALIFORNIA,7,0,2,742,9,10,1263,890,9,2.0,1,Malicious
738,46,9,None,11223.3,US,CA,63,59,2,8062,75,76,82775,8950,75,12.0,0,Non-Malicious
739,46,11,mw2199.codfw.wmnet,12055.6,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
740,46,9,Apache/2.4.25 (Amazon) OpenSSL/1.0.1k-fips,231.0,NONE,None,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
741,46,9,nginx/1.4.6 (Ubuntu),12055.6,NONE,None,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
742,46,9,Microsoft-IIS/7.5,11.0,US,WA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
743,46,11,mw2255.codfw.wmnet,4698.0,US,CA,46,42,2,6883,54,54,38056,7491,54,8.0,0,Non-Malicious
744,46,9,Apache,2393.0,US,NY,29,14,4,3416,35,35,17574,3858,35,6.0,0,Non-Malicious
745,46,10,Pagely Gateway/1.5.1,12055.6,US,Minnesota,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
746,46,8,None,21.0,US,VA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
747,46,9,nginx,12055.6,US,Arizona,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
748,46,9,nginx,12055.6,US,NY,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
749,46,8,Apache/2.4.7 (Ubuntu),22479.0,US,WA,7,6,4,606,7,8,496,606,7,0.0,0,Non-Malicious
750,46,10,Apache,344.0,JP,Osaka,5,3,3,498,5,8,504,498,5,0.0,0,Non-Malicious
751,46,10,Apache/2.4,6828.2,US,Maryland,20,6,10,1392,20,12,766,1392,20,0.0,0,Non-Malicious
752,46,11,None,12473.5,US,PA,7,4,3,582,7,8,596,582,7,0.0,0,Non-Malicious
753,46,9,mw2228.codfw.wmnet,6212.4,US,CA,6,4,4,564,6,8,504,564,6,0.0,0,Non-Malicious
754,46,9,ATS,17810.0,US,CA,50,40,5,5894,58,73,69918,6478,58,8.0,0,Non-Malicious
755,46,8,Apache,193.0,US,PA,7,0,2,680,11,10,1363,1002,11,4.0,0,Non-Malicious
756,46,11,ATS,630.0,US,CA,38,13,10,4509,48,52,35953,5267,48,10.0,0,Non-Malicious
757,46,10,nginx/1.10.1 + Phusion Passenger 5.0.30,6828.2,US,Nevada,24,2,10,3146,28,30,4258,3442,28,4.0,0,Non-Malicious
758,46,9,None,7758.0,US,NY,127,0,3,8942,131,144,233106,9242,131,4.0,0,Non-Malicious
759,46,8,nginx,2886.0,NONE,None,74,0,2,18084,78,96,113453,18384,78,4.0,0,Non-Malicious
760,46,10,nginx,1510.0,US,Ohio,20,2,6,3089,24,24,7088,3391,24,4.0,0,Non-Malicious
761,46,8,nginx,16663.8,US,CA,15,8,6,2218,19,18,5203,2546,19,4.0,0,Non-Malicious
762,46,12,None,1819.0,US,CA,70,21,7,9463,80,80,133235,10217,80,10.0,0,Non-Malicious
763,46,10,openresty,7634.9,US,California,22,18,1,3331,28,27,62295,3739,28,6.0,0,Non-Malicious
764,46,11,nginx,1511.0,US,Ohio,44,11,7,6306,50,38,22528,6780,50,6.0,0,Non-Malicious
765,46,10,Apache,66804.0,US,MO,44,2,7,3516,48,36,33488,3808,48,4.0,0,Non-Malicious
766,46,10,nginx,1519.0,US,Ohio,21,0,3,4103,25,30,16662,4405,25,4.0,0,Non-Malicious
767,46,12,Apache,235.0,NONE,None,12,0,3,1351,16,15,9692,1641,16,4.0,0,Non-Malicious
768,46,10,nginx,166.0,NONE,None,25,0,4,2115,29,30,17150,2479,29,4.0,0,Non-Malicious
769,46,8,cloudflare-nginx,12473.5,PH,None,12,0,3,1716,16,17,11285,2012,16,4.0,0,Non-Malicious
770,46,10,Microsoft-IIS/8.5,8745.0,NONE,None,28,0,3,4364,30,22,22879,4498,30,2.0,0,Non-Malicious
771,46,10,Apache,9210.8,NONE,None,15,5,11,1244,17,23,1616,1384,17,2.0,0,Non-Malicious
772,46,8,cloudflare-nginx,20711.7,US,Arizona,22,16,8,3094,26,27,7809,3414,26,4.0,0,Non-Malicious
773,46,8,Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/1.0.1e-fips mod_bwlimited/1.4 mod_fcgid/2.3.9,333.0,US,MI,125,0,1,8528,129,145,231799,8856,129,4.0,0,Non-Malicious
774,46,7,GSE,6984.0,US,CA,33,1,5,3244,43,41,24696,4114,43,10.0,0,Non-Malicious
775,46,9,Apache/2.2.15 (CentOS),10303.0,AU,New South Wales,197,0,3,13622,200,255,486769,13794,200,2.0,0,Non-Malicious
776,46,10,mw2165.codfw.wmnet,6828.2,US,CA,38,26,12,4376,44,47,40918,4832,44,6.0,0,Non-Malicious
777,46,10,nginx,12055.6,PA,PANAMA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
778,46,9,None,784.0,US,California,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
779,46,6,None,12055.6,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
780,47,11,Apache/2.2.31 (CentOS),13244.0,PA,PANAMA,26,11,7,3213,34,32,16931,3821,34,8.0,1,Malicious
781,47,9,cloudflare-nginx,12055.6,US,Texas,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
782,47,9,nginx,12055.6,PA,PANAMA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
783,47,9,None,12055.6,CA,ON,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
784,47,8,nginx/1.13.0,7790.0,US,Washington,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
785,47,9,Microsoft-HTTPAPI/2.0,324.0,US,UT,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
786,47,8,Apache,7362.0,PA,PANAMA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
787,47,9,Server,12055.6,US,WA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
788,47,10,Microsoft-HTTPAPI/2.0,324.0,US,Nebraska,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
789,47,11,cloudflare-nginx,12055.6,US,AL,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
790,47,10,Apache/2.0.52 (Red Hat),423.0,NONE,None,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
791,47,9,None,6748.0,US,California,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
792,47,10,None,12473.5,US,WA,32,28,3,4948,40,35,19634,5516,40,8.0,0,Non-Malicious
793,47,10,cloudflare-nginx,12303.1,NONE,None,31,3,5,3590,35,39,35687,3886,35,4.0,0,Non-Malicious
794,47,9,Apache,17647.0,NONE,None,9,7,5,750,9,10,744,750,9,0.0,0,Non-Malicious
795,47,9,nginx,6212.4,PH,ILOCOS NORTE R3,8,7,4,684,8,10,624,684,8,0.0,0,Non-Malicious
796,47,9,LiteSpeed,1148.0,US,GA,11,3,7,810,11,12,730,810,11,0.0,0,Non-Malicious
797,47,9,gunicorn/19.7.1,11223.3,US,California,13,7,2,2133,13,11,17914,2133,13,0.0,0,Non-Malicious
798,47,12,mw2228.codfw.wmnet,20711.7,US,CA,29,20,8,4167,33,33,3181,4499,33,4.0,0,Non-Malicious
799,47,10,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.5.38,12473.5,AU,None,7,7,3,618,7,10,624,618,7,0.0,0,Non-Malicious
800,47,9,Server,6828.2,US,NV,17,7,10,1182,17,11,670,1182,17,0.0,0,Non-Malicious
801,47,11,nginx,16279.5,PA,PANAMA,61,46,14,6679,69,68,59369,7271,69,8.0,0,Non-Malicious
802,47,10,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.5.38,12473.5,AU,None,14,1,3,2133,20,18,3258,2609,20,6.0,0,Non-Malicious
803,47,10,nginx,12303.1,NONE,None,34,0,5,4084,42,37,36205,4684,42,8.0,0,Non-Malicious
804,47,11,Apache/2.2.15 (Red Hat),13244.0,NONE,None,15,1,7,1552,21,20,2790,2000,21,6.0,0,Non-Malicious
805,47,9,Apache/2.4,16663.8,US,Pennsylvania,31,0,6,3312,35,38,36225,3612,35,4.0,0,Non-Malicious
806,47,8,Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/0.9.8e-fips-rhel5 mod_bwlimited/1.4,479.0,CA,ON,31,7,8,3007,35,29,23628,3335,35,4.0,0,Non-Malicious
807,47,11,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.4.16,10804.0,NONE,None,4,2,4,296,6,9,778,442,6,2.0,0,Non-Malicious
808,47,9,ATS,12303.1,US,CA,55,45,5,6240,63,64,69305,6824,63,8.0,0,Non-Malicious
809,47,9,Apache,14889.0,NONE,None,9,1,2,1180,13,15,1834,1484,13,4.0,0,Non-Malicious
810,47,10,Apache-Coyote/1.1,9527.0,GB,London,23,2,4,2112,29,31,13191,2530,29,6.0,0,Non-Malicious
811,47,11,mw2241.codfw.wmnet,11223.3,US,CA,24,19,2,3538,30,33,22895,3994,30,6.0,0,Non-Malicious
812,47,8,None,16663.8,US,CA,55,47,6,7049,65,64,110342,7819,65,10.0,0,Non-Malicious
813,47,10,Apache,16663.8,AU,Queensland,33,3,6,2457,35,36,68869,2617,35,2.0,0,Non-Malicious
814,47,8,Apache/1.3.33 (Unix) mod_ssl/2.8.24 OpenSSL/0.9.7e-p1 PHP/4.4.8,13244.0,US,NY,76,3,7,5283,78,100,268442,5451,78,2.0,0,Non-Malicious
815,47,8,nginx,11223.3,CA,MB,7,0,2,729,9,10,2045,871,9,2.0,0,Non-Malicious
816,47,9,None,6748.0,US,California,33,2,8,3759,39,27,11243,4193,39,6.0,0,Non-Malicious
817,47,9,Apache,44446.0,CA,ON,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
818,47,9,None,675.0,US,California,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
819,47,9,nginx/1.11.3,193.0,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
820,47,11,None,1819.0,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
821,48,10,lighttpd,345.0,FR,None,17,5,10,1320,19,21,1967,1474,19,2.0,1,Malicious
822,48,11,nginx,640.0,NONE,None,23,1,4,2912,31,25,3753,3494,31,8.0,1,Malicious
823,48,10,Apache/2.2.14 (FreeBSD) mod_ssl/2.2.14 OpenSSL/0.9.8y DAV/2 PHP/5.2.12 with Suhosin-Patch,2516.0,US,Utah,22,0,2,3448,28,24,9819,3912,28,6.0,1,Malicious
824,48,11,Apache/2.2.14 (FreeBSD) mod_ssl/2.2.14 OpenSSL/0.9.8y DAV/2 PHP/5.2.12 with Suhosin-Patch,2516.0,US,Utah,24,0,2,4041,30,25,12420,4505,30,6.0,1,Malicious
825,48,14,Apache,7634.9,CZ,PRAHA,48,0,1,3450,50,51,66124,3602,50,2.0,1,Malicious
826,48,9,Microsoft-HTTPAPI/2.0,324.0,US,Arizona,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
827,48,10,Apache,67135.0,US,MO,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
828,48,11,nginx,12055.6,NONE,None,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
829,48,9,cloudflare-nginx,12055.6,US,Texas,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
830,48,11,mw2230.codfw.wmnet,4699.0,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
831,48,11,Apache,12055.6,AU,Queensland,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
832,48,8,Microsoft-HTTPAPI/2.0,324.0,US,CO,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
833,48,9,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips,16333.0,US,GA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
834,48,9,None,1819.0,US,CA,33,27,2,6235,41,40,16697,6835,41,8.0,0,Non-Malicious
835,48,10,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.5.38,12055.6,AU,None,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
836,48,11,Apache,288.0,NONE,None,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
837,48,8,Microsoft-HTTPAPI/2.0,324.0,US,Florida,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
838,48,8,AkamaiGHost,299.0,US,CA,7,7,3,618,7,10,624,618,7,0.0,0,Non-Malicious
839,48,9,Apache/2.4.7 (Ubuntu),13913.0,CZ,None,10,3,3,1224,16,15,1814,1696,16,6.0,0,Non-Malicious
840,48,9,Microsoft-HTTPAPI/2.0,324.0,KR,None,7,7,3,618,7,9,562,618,7,0.0,0,Non-Malicious
841,48,9,mw2240.codfw.wmnet,11223.3,US,CA,5,3,2,498,5,8,508,498,5,0.0,0,Non-Malicious
842,48,9,Microsoft-IIS/7.5,39.0,US,Colorado,25,4,8,2313,29,29,9531,2621,29,4.0,0,Non-Malicious
843,48,9,Apache,333.0,US,Arizona,5,3,3,498,5,8,504,498,5,0.0,0,Non-Malicious
844,48,11,nginx/1.8.1,16663.8,US,NY,8,7,6,684,8,11,696,684,8,0.0,0,Non-Malicious
845,48,11,None,1819.0,US,CA,44,31,4,6925,52,43,17604,7525,52,8.0,0,Non-Malicious
846,48,9,None,6748.0,NONE,None,24,2,5,3179,30,29,11372,3613,30,6.0,0,Non-Malicious
847,48,7,GSE,38123.0,US,CA,47,10,6,4576,55,52,49426,5282,55,8.0,0,Non-Malicious
848,48,8,cloudflare-nginx,6828.2,US,Arizona,26,12,10,3878,30,33,8839,4198,30,4.0,0,Non-Malicious
849,48,11,Apache/2.2.31 (Amazon),1371.0,NONE,None,26,2,8,2873,34,37,5727,3453,34,8.0,0,Non-Malicious
850,48,10,Apache,58.0,US,CO,24,6,12,2634,28,26,4384,2932,28,4.0,0,Non-Malicious
851,48,9,Apache,46579.0,CA,ON,113,0,3,7746,117,134,229040,8062,117,4.0,0,Non-Malicious
852,48,10,nginx/1.10.2,12055.6,HK,Central,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
853,48,8,Microsoft-HTTPAPI/2.0,324.0,IN,Maharashtra,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
854,48,11,cloudflare-nginx,12055.6,US,MA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
855,49,12,PWS/8.2.0.7,528.0,KR,None,17,1,6,1661,23,19,2944,2123,23,6.0,1,Malicious
856,49,12,nginx/1.2.1,2211.0,UA,widestep@mail.ru,12,8,1,2037,16,16,6187,2355,16,4.0,1,Malicious
857,49,13,nxfps,12473.5,KR,None,18,0,3,1643,22,25,14342,1935,22,4.0,1,Malicious
858,49,12,nginx/1.12.0,4877.0,US,VERMONT,8,0,2,811,10,11,6062,961,10,2.0,1,Malicious
859,49,13,Apache,11223.3,CZ,PRAHA,50,0,2,3571,52,55,66449,3723,52,2.0,1,Malicious
860,49,7,cloudflare-nginx,12055.6,US,Arizona,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
861,49,9,Apache,959.0,US,New York,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
862,49,9,Microsoft-HTTPAPI/2.0,324.0,US,MI,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
863,49,10,Apache,19361.0,CH,ZH,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
864,49,11,None,1819.0,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
865,49,9,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4,475.0,NONE,None,14,0,1,1205,16,18,16593,1383,16,2.0,0,Non-Malicious
866,49,9,None,783.0,US,California,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
867,49,10,LiteSpeed,1148.0,US,IL,9,0,2,851,11,9,2135,1003,11,2.0,0,Non-Malicious
868,49,11,Apache,9210.8,NONE,None,25,6,11,1662,25,12,799,1662,25,0.0,0,Non-Malicious
869,49,9,nginx,6212.4,US,CA,12,3,4,864,12,6,372,864,12,0.0,0,Non-Malicious
870,49,10,Apache,20711.7,AU,Queensland,15,6,8,1122,15,11,702,1122,15,0.0,0,Non-Malicious
871,49,12,Apache/2.2.16 (Unix) mod_ssl/2.2.16 OpenSSL/0.9.8e-fips-rhel5 mod_auth_passthrough/2.1 mod_bwlimited/1.4,506.0,NONE,None,22,19,7,1476,22,18,1344,1476,22,0.0,0,Non-Malicious
872,49,9,Apache-Coyote/1.1,11223.3,US,ca,18,15,2,2736,18,13,4846,2736,18,0.0,0,Non-Malicious
873,49,9,Apache,5005.0,US,CA,3,3,1,366,3,5,306,366,3,0.0,0,Non-Malicious
874,49,10,nginx/1.6.2,16663.8,CN,hunansheng,9,5,6,738,9,15,1064,738,9,0.0,0,Non-Malicious
875,49,7,Apache,2367.0,US,Pennsylvania,6,3,3,552,6,7,436,552,6,0.0,0,Non-Malicious
876,49,9,ATS,11223.3,US,CA,5,4,2,486,5,6,480,486,5,0.0,0,Non-Malicious
877,49,9,cloudflare-nginx,7634.9,US,WA,3,3,1,366,3,4,244,366,3,0.0,0,Non-Malicious
878,49,9,Play,2119.0,US,CA,2,2,1,276,2,3,184,276,2,0.0,0,Non-Malicious
879,49,9,Apache,128.0,US,MA,5,4,3,474,5,8,490,474,5,0.0,0,Non-Malicious
880,49,11,mw2185.codfw.wmnet,20711.7,US,CA,31,24,8,4739,37,37,18554,5195,37,6.0,0,Non-Malicious
881,49,9,nginx,162.0,US,TX,19,6,9,1720,25,27,2880,2138,25,6.0,0,Non-Malicious
882,49,10,Apache,66441.0,US,MO,14,1,3,1567,18,20,6818,1859,18,4.0,0,Non-Malicious
883,49,12,ATS,640.0,US,CA,32,16,6,4464,40,39,39561,5064,40,8.0,0,Non-Malicious
884,49,9,Apache,44393.0,CA,ON,8,0,5,516,8,2,124,516,8,0.0,0,Non-Malicious
885,49,10,Apache/2.2.15 (Red Hat),6881.0,US,NY,26,0,7,2270,30,24,10000,2562,30,4.0,0,Non-Malicious
886,49,10,Server,12473.5,US,NV,51,46,3,5413,57,61,64860,5841,57,6.0,0,Non-Malicious
887,49,10,nginx,1505.0,US,Ohio,43,11,15,5371,49,46,16215,5845,49,6.0,0,Non-Malicious
888,49,11,Apache,1368.0,NONE,None,0,0,0,0,0,2,124,0,0,0.0,0,Non-Malicious
889,49,10,Apache,12055.6,AU,Queensland,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
890,49,10,nginx,12055.6,US,FL,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
891,49,9,None,12055.6,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
892,49,10,Apache,236.0,US,UT,21,7,2,2681,27,26,21979,3159,27,6.0,0,Non-Malicious
893,49,9,Apache/2.2.15 (CentOS),101.0,AU,NSW,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
894,50,13,Apache,7634.9,CZ,PRAHA,47,0,1,3386,51,53,66317,3696,51,4.0,1,Malicious
895,50,11,nginx,640.0,NONE,None,20,1,4,2330,28,24,3609,2912,28,8.0,1,Malicious
896,50,11,nginx/1.12.0,1108.0,UA,NONE,7,0,2,746,9,11,2189,904,9,2.0,1,Malicious
897,50,12,None,1819.0,US,CA,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
898,50,9,Apache,43996.0,CA,ON,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
899,50,10,Apache,13076.0,US,IL,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
900,50,10,Apache,6953.0,CA,Ontario,0,0,0,0,0,0,0,0,0,0.0,0,Non-Malicious
901,50,10,ATS,6828.2,US,CA,64,49,12,7487,74,84,75625,8219,74,10.0,0,Non-Malicious
902,50,9,Server,12473.5,US,CA,5,3,3,498,5,6,372,498,5,0.0,0,Non-Malicious
903,50,9,Microsoft-IIS/7.5,3071.0,US,FL,8,6,4,696,8,10,636,696,8,0.0,0,Non-Malicious
